postalCode,name,address,city,latitude,longitude,number of restaurant,min_distance,max_distance,avg_distance,name_min_restaurant,latitude_min_restaurant,longitude_min_restaurant,pizza,Papa John's Pizza,Population (Personssort column),Households (Householdssort column),Housing Units (Housing unitssort column),Families (Familiessort column),Male Population (Personssort column),Female Population (Personssort column),Hispanic/Latino Population (Personssort column),White Population (Personssort column),Black/African American Population (Personssort column),American Indian/Alaskan Native Population (Personssort column),Asian Population (Personssort column),Native Hawaiian/Pacific Islander Population (Personssort column),Population Age 5+: Speak Only English at Home (Personssort column),Population Age 5+: Speak Spanish at Home (Personssort column),Population Age 5+: Speak Asian/Pacific Islander Language at Home (Personssort column),Population Age 5+: Speak Indo-European Language at Home (Personssort column),Population Age 5+: Speak Other Language at Home (Personssort column),Population Age 15+: Never Married (Personssort column),"Population Age 15+: Married, Spouse Present (Personssort column)","Population Age 15+: Married, Spouse Absent (Personssort column)",Population Age 15+: Divorced (Personssort column),Population Age 15+: Widowed (Personssort column),Households: 1-Person Household (Householdssort column),Households: 2-Person Household (Householdssort column),Households: 3-Person Household (Householdssort column),Households: 4-Person Household (Householdssort column),Households: 5-Person Household (Householdssort column),Households: 6-Person Household (Householdssort column),Households: 7+ Person Household (Householdssort column),"Household Income: < $15,000 (Householdssort column)","Household Income: $15,000 - $24,999 (Householdssort column)","Household Income: $25,000 - $34,999 (Householdssort column)","Household Income: $35,000 - $49,999 (Householdssort column)","Household Income: $50,000 - $74,999 (Householdssort column)","Household Income: $75,000 - $99,999 (Householdssort column)","Household Income: $100,000 - $124,999 (Householdssort column)","Household Income: $125,000 - $149,999 (Householdssort column)","Household Income: $150,000 - $199,999 (Householdssort column)","Household Income: $200,000 - $249,999 (Householdssort column)","Household Income: $250,000 - $499,999 (Householdssort column)","Household Income: $500,000+ (Householdssort column)",Population Age 25+: Bachelor's Degree (Personssort column),Population Age 25+: Master's Degree (Personssort column),Population Age 25+: Doctorate Degree (Personssort column),Employed Civilian 16+ by Occupation: Architect/Engineer (Personssort column),Employed Civilian 16+ by Occupation: Arts/Entertain/Sports (Personssort column),Employed Civilian 16+ by Occupation: Building Grounds Maint (Personssort column),Employed Civilian 16+ by Occupation: Business/Financial Ops (Personssort column),Employed Civilian 16+ by Occupation: Community/Soc Svcs (Personssort column),Employed Civilian 16+ by Occupation: Computer/Mathematical (Personssort column),Employed Civilian 16+ by Occupation: Construction/Extraction (Personssort column),Employed Civilian 16+ by Occupation: Edu/Training/Library (Personssort column),Employed Civilian 16+ by Occupation: Farm/Fish/Forestry (Personssort column),Employed Civilian 16+ by Occupation: Food Prep/Serving (Personssort column),Employed Civilian 16+ by Occupation: Health Practitioner/Tec (Personssort column),Employed Civilian 16+ by Occupation: Healthcare Support (Personssort column),Employed Civilian 16+ by Occupation: Maintenance Repair (Personssort column),Employed Civilian 16+ by Occupation: Legal (Personssort column),Employed Civilian 16+ by Occupation: Life/Phys/Soc Science (Personssort column),Employed Civilian 16+ by Occupation: Management (Personssort column),Employed Civilian 16+ by Occupation: Office/Admin Support (Personssort column),Employed Civilian 16+ by Occupation: Production (Personssort column),Employed Civilian 16+ by Occupation: Protective Svcs (Personssort column),Employed Civilian 16+ by Occupation: Sales/Related (Personssort column),Employed Civilian 16+ by Occupation: Personal Care/Svc (Personssort column),Employed Civilian 16+ by Occupation: Transportation/Moving (Personssort column),Employed Civilian 16+ by Occupation Group: White Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Blue Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Service and Farm (Personssort column),Population: Age 0-17 (Personssort column),Population: Age 18-24 (Personssort column),Population: Age 25-44 (Personssort column),Population: Age 45-64 (Personssort column),Population: Age 65 + (Personssort column),Male Population: Age 0-17 (Personssort column),Male Population: Age 18-24 (Personssort column),Male Population: Age 25-44 (Personssort column),Male Population: Age 45-64 (Personssort column),Male Population: Age 65 + (Personssort column),Female Population: Age 0-17 (Personssort column),Female Population: Age 18-24 (Personssort column),Female Population: Age 25-44 (Personssort column),Female Population: Age 45-64 (Personssort column),Female Population: Age 65 + (Personssort column),Population Age 25+: High School Graduate or less (Personssort column),Population Age 25+: Associate or less (Personssort column),review,review_count,postalCode
33136,Pollo Tropical,1611 NW 12th Ave,Miami,25.79056,-80.21495,26,0.2026768916383323,2.1053250111304753,0.6803784276770646,Au Bon Pain,25.78888,-80.21415,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Sbarro,1611 NW 12th Ave Ste E,Miami,25.79056,-80.21495,26,0.2026768916383323,2.1053250111304753,0.6803784276770646,Au Bon Pain,25.78888,-80.21415,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,1051 NW 14th St,Miami,25.78812,-80.2121,26,0.09750463262947819,1.7398110406559604,0.5980064824091083,7-Eleven,25.7875,-80.21141,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,1576 NW 7th Street Miami Ballpark Parking Fac.,Miami,25.7798,-80.2208,26,1.2069655584704078,2.536929485028221,1.5974316971131353,Au Bon Pain,25.78888,-80.21415,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,1455 NW 10th Ave,Miami,25.798058,-80.211183,26,0.5869084089369817,2.284492147636726,1.0909485251225168,Subway,25.79461,-80.20674,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,901 NW 17th St,Miami,25.7915,-80.21022,26,0.0945695504119826,1.7369295015401849,0.5790013284215058,Subway,25.792351,-80.210294,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,1951 NW 7th Ave,Miami,25.79461,-80.20674,26,0.43552236252281823,2.163464909022021,0.8731186984890779,Subway,25.792351,-80.210294,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Subway,901 NW 17th St,Miami,25.792351,-80.210294,26,0.0945695504119826,1.7964010162944586,0.6239965042919726,Dunkin,25.7915,-80.21022,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33136,Two Guys Restaurant,1490 NW 3rd Ave Ste 108,Miami,25.78951,-80.20055,26,0.10216895082560984,2.2983473319782886,1.0870248683342176,Jackie's House,25.78884,-80.19985,False,False,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,0.0,0,33136
33137,Basani's,3221 NE 2nd Ave,Miami,25.8074,-80.19115,33,0.09767488724050954,2.861358272023465,0.7885656412370713,My Ceviche,25.80748,-80.19212,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Burger King,5398 Biscayne Blvd,Miami,25.8255,-80.187,33,0.22065285484741856,3.306120558694356,1.9108458296471338,La Tabla,25.82555,-80.1892,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Diced,2917 Biscayne Blvd,Miami,25.804314,-80.189093,33,0.059648436168239866,3.1530303031754037,0.841767472061206,Salsa Fiesta,25.80484,-80.18922,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Dolci Peccati,274 NE 59th St,Miami,25.82957,-80.19022,33,0.4569484264031673,3.7531473228538497,2.2847646507164536,La Tabla,25.82555,-80.1892,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Domino's Pizza,3400 NE 2nd Ave,Miami,25.80843,-80.19134,33,0.0920806528526554,2.7561697256873994,0.8012984374108576,Wings Eatery,25.80925,-80.19149,True,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Domino's Pizza,2001 Biscayne Blvd Ste 103,Miami,25.817259,-80.18879,33,0.4639684716580065,2.387268819674145,1.2680550157970967,Papa John's Pizza,25.81311,-80.18942,True,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Dunkin,5128 Biscayne Blvd,Miami,25.82344,-80.18742,33,0.2320705371494556,3.0759196997707927,1.7341835283434446,Burger King,25.8255,-80.187,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Europa Car Wash and Cafe,6075 Biscayne Blvd,Miami,25.83239,-80.18394,33,0.7028832308650759,4.094746390738509,2.638243319287576,Dolci Peccati,25.82957,-80.19022,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Jimmy John's,2921 Biscayne Blvd,Miami,25.80512,-80.18903,33,0.03640426250703896,3.0639207271516966,0.8205128190586379,Salsa Fiesta,25.80484,-80.18922,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,KFC,2590 Biscayne Blvd,Miami,25.80145,-80.18942,33,0.05419834370580389,3.4714590416509594,0.9898231874233185,Rice Mediterranean Kitchen,25.80098,-80.18957,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,La Tabla,353 NE 54th St,Miami,25.82555,-80.1892,33,0.22065285484741856,3.305792882086564,1.8982382102528967,Burger King,25.8255,-80.187,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Lime Fresh Mexican Grill,3275 NE 1st Ave,Miami,25.80708,-80.19244,33,0.054712750992017806,2.9306448580629443,0.8256321798878867,My Ceviche,25.80748,-80.19212,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,McDonald's,3501 Biscayne Blvd,Miami,25.80964,-80.18918,33,0.03337139962746434,2.5745470684402667,0.8293290573376977,Pollo Tropical,25.80934,-80.18915,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,MR BABA,2626 NE 2nd Ave,Miami,25.80227,-80.19127,33,0.08794917608521227,3.4168385863980117,0.9351997250284525,Turbo Sushi,25.80265,-80.1905,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
33137,Mr. Pepito,2731 NE 2nd Ave,Miami,25.8033,-80.19069,33,0.07448844729033698,3.293048382054067,0.8702398314512911,Turbo Sushi,25.80265,-80.1905,False,False,24321.0,11240.0,13437.0,4921.0,12542.0,11779.0,13820.0,16895.0,4263.0,90.0,622.0,9.0,7009.0,12302.0,230.0,3286.0,283.0,9276.0,5694.0,2026.0,2947.0,727.0,4502.0,3718.0,1544.0,814.0,384.0,165.0,113.0,1192.0,631.0,710.0,1189.0,2127.0,1462.0,1166.0,740.0,757.0,426.0,519.0,321.0,5406.0,2112.0,292.0,174.0,805.0,674.0,1134.0,219.0,290.0,758.0,365.0,5.0,1219.0,848.0,287.0,99.0,497.0,120.0,2022.0,1040.0,92.0,265.0,2092.0,550.0,678.0,9606.0,1627.0,3000.0,4335.0,1333.0,8766.0,6483.0,3404.0,2193.0,668.0,4623.0,3549.0,1509.0,2142.0,665.0,4143.0,2934.0,1895.0,7792.0,5319.0,0.0,0,33137
