postalCode,name,address,city,latitude,longitude,number of restaurant,min_distance,max_distance,avg_distance,name_min_restaurant,latitude_min_restaurant,longitude_min_restaurant,pizza,Papa John's Pizza,Population (Personssort column),Households (Householdssort column),Housing Units (Housing unitssort column),Families (Familiessort column),Male Population (Personssort column),Female Population (Personssort column),Hispanic/Latino Population (Personssort column),White Population (Personssort column),Black/African American Population (Personssort column),American Indian/Alaskan Native Population (Personssort column),Asian Population (Personssort column),Native Hawaiian/Pacific Islander Population (Personssort column),Population Age 5+: Speak Only English at Home (Personssort column),Population Age 5+: Speak Spanish at Home (Personssort column),Population Age 5+: Speak Asian/Pacific Islander Language at Home (Personssort column),Population Age 5+: Speak Indo-European Language at Home (Personssort column),Population Age 5+: Speak Other Language at Home (Personssort column),Population Age 15+: Never Married (Personssort column),"Population Age 15+: Married, Spouse Present (Personssort column)","Population Age 15+: Married, Spouse Absent (Personssort column)",Population Age 15+: Divorced (Personssort column),Population Age 15+: Widowed (Personssort column),Households: 1-Person Household (Householdssort column),Households: 2-Person Household (Householdssort column),Households: 3-Person Household (Householdssort column),Households: 4-Person Household (Householdssort column),Households: 5-Person Household (Householdssort column),Households: 6-Person Household (Householdssort column),Households: 7+ Person Household (Householdssort column),"Household Income: < $15,000 (Householdssort column)","Household Income: $15,000 - $24,999 (Householdssort column)","Household Income: $25,000 - $34,999 (Householdssort column)","Household Income: $35,000 - $49,999 (Householdssort column)","Household Income: $50,000 - $74,999 (Householdssort column)","Household Income: $75,000 - $99,999 (Householdssort column)","Household Income: $100,000 - $124,999 (Householdssort column)","Household Income: $125,000 - $149,999 (Householdssort column)","Household Income: $150,000 - $199,999 (Householdssort column)","Household Income: $200,000 - $249,999 (Householdssort column)","Household Income: $250,000 - $499,999 (Householdssort column)","Household Income: $500,000+ (Householdssort column)",Population Age 25+: Bachelor's Degree (Personssort column),Population Age 25+: Master's Degree (Personssort column),Population Age 25+: Doctorate Degree (Personssort column),Employed Civilian 16+ by Occupation: Architect/Engineer (Personssort column),Employed Civilian 16+ by Occupation: Arts/Entertain/Sports (Personssort column),Employed Civilian 16+ by Occupation: Building Grounds Maint (Personssort column),Employed Civilian 16+ by Occupation: Business/Financial Ops (Personssort column),Employed Civilian 16+ by Occupation: Community/Soc Svcs (Personssort column),Employed Civilian 16+ by Occupation: Computer/Mathematical (Personssort column),Employed Civilian 16+ by Occupation: Construction/Extraction (Personssort column),Employed Civilian 16+ by Occupation: Edu/Training/Library (Personssort column),Employed Civilian 16+ by Occupation: Farm/Fish/Forestry (Personssort column),Employed Civilian 16+ by Occupation: Food Prep/Serving (Personssort column),Employed Civilian 16+ by Occupation: Health Practitioner/Tec (Personssort column),Employed Civilian 16+ by Occupation: Healthcare Support (Personssort column),Employed Civilian 16+ by Occupation: Maintenance Repair (Personssort column),Employed Civilian 16+ by Occupation: Legal (Personssort column),Employed Civilian 16+ by Occupation: Life/Phys/Soc Science (Personssort column),Employed Civilian 16+ by Occupation: Management (Personssort column),Employed Civilian 16+ by Occupation: Office/Admin Support (Personssort column),Employed Civilian 16+ by Occupation: Production (Personssort column),Employed Civilian 16+ by Occupation: Protective Svcs (Personssort column),Employed Civilian 16+ by Occupation: Sales/Related (Personssort column),Employed Civilian 16+ by Occupation: Personal Care/Svc (Personssort column),Employed Civilian 16+ by Occupation: Transportation/Moving (Personssort column),Employed Civilian 16+ by Occupation Group: White Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Blue Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Service and Farm (Personssort column),Population: Age 0-17 (Personssort column),Population: Age 18-24 (Personssort column),Population: Age 25-44 (Personssort column),Population: Age 45-64 (Personssort column),Population: Age 65 + (Personssort column),Male Population: Age 0-17 (Personssort column),Male Population: Age 18-24 (Personssort column),Male Population: Age 25-44 (Personssort column),Male Population: Age 45-64 (Personssort column),Male Population: Age 65 + (Personssort column),Female Population: Age 0-17 (Personssort column),Female Population: Age 18-24 (Personssort column),Female Population: Age 25-44 (Personssort column),Female Population: Age 45-64 (Personssort column),Female Population: Age 65 + (Personssort column),Population Age 25+: High School Graduate or less (Personssort column),Population Age 25+: Associate or less (Personssort column),review
33125,Burger King,701 Nw 37th Ave,Miami,25.77943,-80.25537,28,0.0262899452610618,3.593655361674421,1.3020358648385244,Pollo Tropical,25.77946,-80.25563,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.6
33125,Domino's Pizza,1105 NW 22nd Ave,Miami,25.78374,-80.23062,28,0.0714969102668676,2.5941618149776664,1.6878978113995395,Nueva San Salvador,25.784035,-80.231254,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.5
33125,KFC,720 NW 37th Avenue,Miami,25.77928,-80.25601,28,0.0380722650829582,3.657202667391317,1.3453720170488264,Taco Bell,25.779621652,-80.256050974,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.9
33125,KFC,701 NW 37th Ave,Miami,25.77943,-80.25537,28,0.0262899452610618,3.593655361674421,1.3020358648385244,Pollo Tropical,25.77946,-80.25563,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.8
33125,Papa John's Pizza,3236 NW 7th St,Miami,25.7789,-80.24899,28,0.0990267708071506,2.9521026387435167,1.2186267870397187,La Casita Cafeteria,25.7792,-80.24806,0,1,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.8
33125,Subway,1055 NW 27th Ave,Miami,25.78267,-80.23913,28,0.8034017280188314,2.0245502063899963,1.3750028400267025,Chanchitos Food Truck,25.78988,-80.23999,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.5
33125,Subway,1502 NW 7th St,Miami,25.77946,-80.22046,28,0.0984249954708466,3.569956432429084,2.303596892526978,Wendy's,25.78029,-80.22081,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.9
33125,Taco Bell,710 NW 37th Ave,Miami,25.779621652,-80.256050974,28,0.0380722650829582,3.6627829874765054,1.3525227120556709,KFC,25.77928,-80.25601,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.7
33125,Taco Bell,710 NW 37th Ave,Miami,25.77928,-80.25601,28,0.0380722650829582,3.657202667391317,1.3453720170488264,Taco Bell,25.779621652,-80.256050974,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.7
33125,Wendy's,697 N. W. 37th Ave.,Miami,25.7786,-80.25527,28,0.0560400758838421,3.5812138485513,1.3144059933926155,Pollo Tropical,25.779,-80.254928,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.7
33125,Wendy's,1515 Northwest 7th Street,Miami,25.78029,-80.22081,28,0.0984249954708466,3.5355682639897528,2.2778968093758003,Subway,25.77946,-80.22046,0,0,56478.0,19953.0,21898.0,12889.0,28693.0,27785.0,52946.0,48550.0,3349.0,228.0,372.0,9.0,5128.0,47653.0,207.0,545.0,32.0,19251.0,14409.0,4607.0,5612.0,3448.0,5617.0,5026.0,3662.0,2669.0,1470.0,786.0,723.0,4787.0,3117.0,2599.0,2714.0,3145.0,1644.0,971.0,473.0,272.0,126.0,76.0,29.0,4663.0,1151.0,140.0,143.0,462.0,3221.0,583.0,407.0,233.0,3175.0,571.0,113.0,2297.0,871.0,742.0,936.0,166.0,19.0,1499.0,2497.0,1071.0,407.0,2394.0,587.0,2576.0,9845.0,7758.0,7367.0,10945.0,3783.0,14558.0,15558.0,11634.0,5642.0,2062.0,7813.0,8178.0,4998.0,5303.0,1721.0,6745.0,7380.0,6636.0,42818.0,7099.0,3.5
33127,Burger King,730 Nw 36th St,Miami,25.80978,-80.20806,63,0.0848116895570148,2.558026977675908,1.3575675878975308,KFC,25.809711073,-80.207217673,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.8
33127,Burger King,5401 NW 7th Ave,Miami,25.82541,-80.20783,63,0.0750778508834465,3.4059092861373945,2.1874424897239706,Popeyes Louisiana Kitchen,25.82579,-80.20845,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.7
33127,Five Guys,3256 Buena Vista Blvd.,Miami,25.807418,-80.193882,63,0.1310199186050205,2.903100924175811,1.1885094809775858,Lime Fresh Mexican Grill,25.80704,-80.19512,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,4.5
33127,KFC,3515 N.W. Seventh Avenue,Miami,25.809711073,-80.207217673,63,0.0140524205065315,2.539173966414991,1.3129457891344058,KFC,25.8096,-80.20715,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.7
33127,KFC,930 NW 41st St,Miami,25.81345,-80.21153,63,0.3990079014357915,2.3343830458930106,1.659554991533387,305 Food Express,25.80985,-80.21141,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,4.2
33127,KFC,3515 NW 7th Ave,Miami,25.8096,-80.20715,63,0.0140524205065315,2.54896365283917,1.307966796174436,KFC,25.809711073,-80.207217673,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.6
33127,Papa John's Pizza,2031 NW 2nd Ave,Miami,25.795747,-80.198905,63,0.0807882271538918,3.975163959291656,1.5021814116614731,Pretzelkings,25.796284,-80.19836,0,1,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.4
33127,Pizza Tropical,176 NW 24th St,Miami,25.79961,-80.19755,63,0.0525637958509052,3.5532763834679035,1.1991351364030214,The Butcher Shop Beer Garden & Grill,25.7994,-80.19708,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,4.4
33127,Popeyes Louisiana Kitchen,5534 NW 7th Ave,Miami,25.82579,-80.20845,63,0.0750778508834465,3.463210592341948,2.2386342507190946,Burger King,25.82541,-80.20783,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.9
33127,Subway,3400 N Miami Ave,Miami,25.80866,-80.19556,63,0.040100596370055,2.68601413062419,1.140719673458673,Subway,25.80874,-80.19517,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,4.1
33127,Subway,1 NW 54th St,Miami,25.8255,-80.19685,63,0.0822845934643911,3.61837356747545,2.1424813547290245,Hearts Of Palm Catering,25.82547,-80.19767,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.9
33127,Subway,"3401 N. Miami Ave, Unit 124 North Block",Miami,25.809284,-80.195218,63,0.0604589922705092,2.665912897141404,1.1741043957424844,Subway,25.80874,-80.19517,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.2
33127,Subway,3401 N Miami Ave Ste 124,Miami,25.80874,-80.19517,63,0.0147140905856245,2.709185875233144,1.1566446459949495,Cane Burgers,25.808618,-80.195112,0,0,30064.0,9986.0,11360.0,6679.0,14978.0,15086.0,15493.0,12144.0,14686.0,200.0,103.0,5.0,10919.0,13183.0,20.0,3653.0,100.0,11601.0,5543.0,2291.0,3100.0,1237.0,2610.0,2386.0,1785.0,1366.0,861.0,526.0,452.0,2344.0,1379.0,1152.0,1423.0,1743.0,785.0,489.0,278.0,219.0,96.0,62.0,16.0,2366.0,784.0,30.0,90.0,234.0,1127.0,336.0,181.0,161.0,1352.0,406.0,64.0,1197.0,424.0,310.0,401.0,108.0,22.0,700.0,1141.0,371.0,441.0,1312.0,555.0,1175.0,5115.0,3299.0,3694.0,7473.0,2577.0,8552.0,7114.0,4348.0,3858.0,1317.0,4264.0,3582.0,1957.0,3615.0,1260.0,4288.0,3532.0,2391.0,17678.0,4733.0,3.9
